id,title,authors,date,edition,publisher,isbn-13,language,series,age range,pages,lexile
2711,"Euro-Par 2006 Parallel Processing: 12th International Euro-Par Conference, Dresden, Germany, August 28-September 1, 2006, Proceedings  ",Wolfgang E. Nagel;Wolfgang V. Walter;Wolfgang Lehner;,2006/10/05,1,Springer,9783540377832,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 4128),,1254,
4531,"Building Intelligent Databases With Oracle Pl/Sql, Triggers, and Stored Procedures  ",Kevin T. Owens;,1995/10,,Prentice Hall,9780134436319,English,Oracle Series,,370,
3510,Data Warehouse  ,MEI )YIN MENG (Inmon ?W.H ) WANG ZHI HAI DENG YI;,1991,,Unknown,9787111191940,Chinese,,,,
4279,"The Data WarehouseETL Toolkit: Practical Techniques for Extracting, Cleaning, Conforming, and Delivering Data",Ralph  Kimball;Joe Caserta;,2004/10/01,1,Wiley,9780764567575,English,,,528,
4797,Nearest Neighbor Search: A Database Perspective  ,Apostolos N. Papadopoulos;,2004/11/19,2005,Springer,9780387229638,English,,,170,
2186,SQL Server 2012 Administration Joes 2 Pros   Volume 1: An Introduction to Administering Databases with Microsoft SQL 2012 (SQL Exam Prep Series 70-4,Rick Morelan;Tim Radney;Pinal Dave;,2013/05/27,,Joes 2 Pros International LLC,9781939666208,English,,,464,
1650,Portable DBA: Oracle,Robert Freeman;,2004/07/21,1,McGraw-Hill Osborne Media,9780072229806,English,Oracle Press Series,,598,
4930,Special Edition Using Microsoft SQL Server 6.5  ,Stephen Wynkoop;,1997/03/21,,Que,9780789711175,English,Using ... (Que),,912,
2231,Design Thinking Business Analysis: Business Concept Mapping Applied  ,Thomas Frisendal;,2012/09/27,,Springer,9783642328435,English,Management for Professionals,,134,
2311,High-Performance Oracle: Proven Methods for Achieving Optimum Performance and Availability,Geoff Ingram;,2002/08/30,1,Wiley,9780471224365,English,,,656,
1976,Design theory and relational database   ISBN: 4883614301  ,Shinya Makino;,0010,,Sankei Company,9784883614301,,,,,
2486,Object-Oriented System Development,Dennis deChampeaux;Doug Lea;Penelope Faure;,1993/06/10,1,Addison-Wesley Professional,9780201563559,English,,,560,
820,Agent Intelligence Through Data Mining  ,Andreas L. Symeonidis;Pericles A. Mitkas;,2011/10/04,,Springer,9781441937247,English,"Multiagent Systems, Artificial Societies, and Simulated Organizations (Book 14)",,206,
828,Mining the Talk: Unlocking the Business Value in Unstructured Information,Scott Spangler;Jeffrey Kreulen;,2007/07/29,1,IBM Press,9780132339537,English,,,240,
4787,Tera-Tom on Teradata SQL,W. Coffing;,2004/06/01,,Coffing Publishing,9780976830214,English,,,292,
2859,Metalearning: Applications to Data Mining  ,Pavel Brazdil;Christophe Giraud Carrier;Carlos Soares;,2008/11/26,,Springer,9783540732624,English,Cognitive Technologies,,176,
1325,"WEBKDD 2002 - Mining Web Data for Discovering Usage Patterns and Profiles: 4th International Workshop, Edmonton, Canada, July 23, 2002, Revised Papers ... / Lecture Notes in Artificial Intelligence)",Osmar R. Zaiane;Jaideep Srivastava;Myra Spiliopoulou;,2003/12/05,,Springer,9783540203049,English,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 2703),,183,
4858,Backup & Recovery: Inexpensive Backup Solutions for Open Systems,W. Curtis Preston;,2007/01/13,,O'Reilly Media,9780596102463,English,,,768,
4916,"Large-Scale Scientific Computing: Third International Conference, LSSC 2001, Sozopol, Bulgaria, June 6-10, 2001. Revised Papers  ",Svetozar D. Margenov;Jerzy Wasniewski;Plamen Yalamov;,2001/12/12,2001,Springer,9783540430438,English,Lecture Notes in Computer Science (Book 2179),,500,
3724,Graph-based Knowledge Representation: Computational Foundations of Conceptual Graphs  ,Michel Chein;Marie-Laure Mugnier;,2008/10/21,2009,Springer,9781848002852,English,Advanced Information and Knowledge Processing,,428,
1422,Designing Relational Database Systems  ,Rebecca M. Riordan;,1999/09/01,,Microsoft Press,9780735606340,English,Dv-Mps Designing,,320,
2633,"Database Development and Management   by Chao, Lee    ",,0006/01/02,,"Auerbach Publications,2006",,,,,,
393,Mastering Data Mining: The Art And Science Of Customer Relationship Management,Berry Linoff;,2008,,WSE,9788126518258,English,,,,
4564,HTML: A Beginner's Guide,Wendy Willard;,2000/11/15,annotated edition,Mcgraw-Hill Osborne Media,9780072130263,English,Beginner's Guide  (Osborne Mcgraw Hill),,569,
2863,Pro SQL Server 2012 Reporting Services  ,Brian McDonald;Shawn McGehee;Rodney Landrum;,2012/07/31,3,Apress,9781430238102,English,Expert's Voice in SQL Server,,516,
27,Coding for Data and Computer Communications,David Salomon;,2005/04/12,2005,Springer,9780387212456,English,,,548,
847,Practical PostgreSQL,Joshua D. Drake;John C. Worsley;,2002/01/17,,O'Reilly Media,9781565928466,English,,,640,
978,Practical Hive: A Guide to Hadoop's Data Warehouse System,Scott Shaw;Ankur Gupta;Cindy Gross;,2015/05/13,1,Apress,9781484202722,English,,,350,
1717,BUILDING APLICATIONS MICROSOFT ACCESS RELATIONAL DATABASE MANAGEMENT SYSTEM FOR WINDOWS VERSION 2.0,MICROSOFT ACCESS;,1994,,MICROSOFT CORPORATION,,,,,,
3159,"Computational Science  -  ICCS 2003: International Conference Melbourne, Australia and St. Petersburg, Russia June 2-4, 2003 Proceedings, Part I    ",Peter M.A. Sloot;David Abramson;Alexander V. Bogdanov;,2003/08/05,,Springer,9783540401940,English,Lecture Notes in Computer Science (Book 2657),,1100,
4190,"Data Warehousing and Knowledge Discovery: 11th International Conference, DaWaK 2009 Linz, Austria, August 31-September 2, 2009 Proceedings  ",Mukesh K. Mohania;A Min Tjoa;,2009/08/17,2009,Springer,9783642037290,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 5691)",,480,
3599,Preference Learning,Johannes Fürnkranz;Eyke Hüllermeier;,2010/10/13,,Springer,9783642141249,English,,,466,
2964,data warehouse and data mining,Unknown;,1991,,Dalian maritime,9787563220212,,,,,
4616,"Information Modeling and Relational Databases, Second Edition  ",Terry Halpin;Tony Morgan;,2008/03/17,2,Morgan Kaufmann,9780123735683,English,The Morgan Kaufmann Series in Data Management Systems,,976,
3523,Oracle High-Performance Tuning with STATSPACK,Donald K. Burleson;Don Burleson;,2001/04/20,,McGraw-Hill Companies,9780072133783,English,Oracle Press Series,,674,
4595,Fundamentals of Data Structures in C++,Ellis Horowitz;Sartaj Sahni;Dinesh Mehta;,1995/02/15,First Edition,W. H. Freeman,9780716782926,English,,,653,
3439,Information Access through Search Engines and Digital Libraries  ,Maristella Agosti;,2010/11/23,Softcover reprint of hardcover 1st ed. 2008,Springer,9783642094415,English,The Information Retrieval Series (Book 22),,198,
4621,"Advances in Grid Computing - EGC 2005: European Grid Conference, Amsterdam, The Netherlands, February 14-16, 2005, Revised Selected Papers  ",P.M.A. Sloot;A.G. Hoekstra;T. Priol;,2005/08/23,,Springer,9783540269182,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 3470)",,1219,
3855,"Data Structures and Algorithms in C++, Second Edition",Adam Drozdek;,2000/06/30,2,Course Technology,9780534375973,English,,,672,
3213,Relational Database Principles,Colin Ritchie;,2002/04/25,2,Cengage Learning Business Press,9780826457134,English,,,310,
1330,"Distributed Algorithms: 10th International Workshop, WDAG '96, Bologna, Italy, October 9 - 11, 1996. Proceedings  ",Özalp Babaoglu;Keith Marzullo;,1996/09/25,,Springer,9783540617693,English,Lecture Notes in Computer Science (Book 1151),,388,
476,Training Kit  : Querying Microsoft SQL Server 2012  ,Dejan Sarka;Itzik Ben-Gan;Ron Talmage;,2012/12/25,1,Microsoft Press,9780735666054,English,Microsoft Press Training Kit,,752,
1341,Designing & Building Business Applications: Oracle 9i,Gerald V Post;,2004/01/22,3rd,McGraw-Hill/Irwin,9780072943306,English,,,240,
4237,Databases and Mobile Computing,Daniel Barbará;Ravi Jain;N. Krishnakumar;,2011/12/21,1996,Springer,9781441951625,English,,,86,
422,Learning SQL,Alan Beaulieu;,2009/04/27,2nd,O'Reilly Media,,English,,,338,
3676,Microsoft® Office Home & Student 2010 Step by Step  ),Joyce (Author) on Jul-07-2010 Paperback Microsoft Office Home and Student 2010 Step by Step [With Access Code] MICROSOFT OFFICE HOME AND STUDENT 2010 STEP BY STEP [WITH ACCESS CODE] by Cox;,2010/07/07,,Microsoft Press,,,,,,
3244,MCITP SQL Server 2005 Database Developer All-in-One Exam Guide  ,Darril Gibson;,2008/04/08,1,McGraw-Hill Osborne Media,9780071546690,English,All-in-One,,944,
805,Look Smarter Than You Are with Oracle Hyperion Planning: An End User's Guide,Edward Roske;Tracy McMullen;,2010/12/04,,lulu.com,9780557144006,English,,,226,
2820,"Languages and Compilers for Parallel Computing: 20th International Workshop, LCPC 2007, Urbana, IL, USA, October 11-13, 2007, Revised Selected Papers ... Computer Science and General Issues)",Vikram Adve;María Jesús Garzarán;Paul Petersen;,2008/08/04,2008,Springer,9783540852605,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 5234),,354,
1815,Database Design for Mere Mortals: A Hands-On Guide to Relational Database Design  ,Michael J. Hernandez;,2013/02/24,3,Addison-Wesley Professional,9780321884497,English,For Mere Mortals,,672,
2807,Oracle BAM 11gR1 Handbook,Pete Wang;,2012/04/04,,Packt Publishing,9781849685443,English,,,248,
1179,Data Structures and Their Algorithms,Harry R. Lewis;Larry Denenberg;,1991/01/01,1st,Addison-Wesley,9780673397362,English,,,509,
938,Advanced Database Technology and Design  ,Mario Piattini;,2000/08/31,1,Artech Print on Demand,9780890063958,English,Artech House Computer Library,,558,
169,Distributed Data Warehousing Using Web Technology: How to Build a More Cost-Effective and Flexible Warehouse,R. A. Moeller;,2000/10/15,,AMACOM,9780814405888,English,,,383,
1866,"The Data Warehouse Lifecycle Toolkit : Expert Methods for Designing, Developing,",Ralph Kimball;,1998/01/01,,Wiley,,,,,,
4241,"Data Warehousing Fundamentals   by Ponniah, Paulraj  ",Poniah;,2010,,"Wiley, Hardcover(2010)",,,,,,
2666,"Terminological Ontologies: Design, Management and Practical Applications  ",Javier Lacasta;Javier Nogueras-Iso;Francisco Javier Zarazaga Soria;,2010/08/17,2010,Springer,9781441969804,English,Semantic Web and Beyond (Book 9),,198,
4230,Microsoft® SQL Server 2005 Administrator's Companion  ,Edward Whalen;Victor Isakov;Marcilina Garcia;,2006/12/13,,Microsoft Press,9780735621985,English,Admin Companion,,1232,
5025,Beginning SQL,Paul Wilton;John Colby;,2005/03/04,1,Wrox,9780764577321,English,,,520,
4050,Conceptual Database Design: An Entity-Relationship Approach,Carol Batini;Stefano Ceri;Shamkant B. Navathe;,1991/08/17,1,Addison-Wesley,9780805302448,English,,,470,
975,"Fundamentals of Stream Processing: Application Design, Systems, and Analytics",Henrique C. M. Andrade;Bugra Gedik;Deepak S. Turaga;,2014/04/14,,Cambridge University Press,9781107015548,English,,,548,
4265,Data Mining: A Tutorial Based Primer,Roiger Geatz;,2007,,Pearson,9788131715123,English,,,,
765,First Steps in DATA MINING with SAS ENTERPRISE MINER,Martha Abell;,2014/09/06,,CreateSpace Independent Publishing Platform,9781501078934,English,,,72,
943,Designing Database Applications with Objects and Rules: The IDEA Methodology  ,Stefano Ceri;Piero Fraternali;,1997/07/10,,Addison Wesley,9780201403695,English,Series on Database Systems and Applications,,600,
3982,Programming ADO  ,David Sceppa;,2000/03/23,,Microsoft Press,9780735607644,English,DV-MPS Programming,,500,
4488,"Pervasive Computing: 6th International Conference, PERVASIVE 2008, Sydney, Australia, May 19-22, 2008  ",Jadwiga Indulska;Donald Patterson;Tom Rodden;,2008/04/29,2008,Springer,9783540795759,English,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI (Book 5013)",,315,
1061,"Artificial Immune Systems: 8th International Conference, ICARIS 2009, York, UK, August 9-12, 2009, Proceedings  ",Paul S. Andrews;Jon Timmis;Nick D. L. Owens;,2009/07/28,2009,Springer,9783642032455,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 5666),,343,
3660,Relational Data Base Management: A Systems Programming Approach,M. Papazoglou;W. Valder;,1989/07,,Pearson Education Limited,9780137718740,English,,,555,
2472,Beginning MySQL Database Design and Optimization: From Novice to Professional,Chad Russell;Jon Stephens;,2005/02/15,1,Apress,9781590593325,English,Novice to Professional,,520,
5002,Indian Mujahideen: Computational Analysis and Public Policy  ,V.S. Subrahmanian;Aaron Mannes;Animesh Roul;,2013/11/21,2013,Springer,9783319028170,English,"Terrorism, Security, and Computation",,250,
4474,Modern Database Management  ,Jeffrey A. Hoffer;Ramesh Venkataraman;Heikki Topi;,2012/07/26,11,Prentice Hall,9780132662253,English,,,624,
2973,Pentaho Data Integration 4 Cookbook,Pulvirenti Adrián Sergio;Roldán María Carina;,2011/06/23,,Packt Publishing,9781849515245,English,,,352,
622,OCP: Oracle9i Performance Tuning Study Guide with CDROM,Joseph C. Johnson;,2002/06/15,1,Sybex,9780782140651,English,,,704,
3409,Database Design for Mere Mortals®: A Hands-On Guide to Relational Database Design 2nd   edition,Michael J. Hernandez;,2002/03/13,,Addison-Wesley Professional,,,,,,
2579,Java Developer's Guide to E-Commerce with XML and JSP,William B. Brogden;Chris Minnick;Bill Brogden;,2001/01/16,,Sybex Books,9780782128277,English,,,512,
3557,"Data Warehousing and Knowledge Discovery. 15th International Conference, DaWaK 2013, Prague, Czech Republic, August 26-29, 2013, Proceedings",LADJEL BELLATRECHE;,2013,,Springer,9783642401329,English,,,,
4720,Counting Networks,Konstantin Busch;Marios Mavronicolas;,2007/05,1,Springer,9780387329918,English,,,300,
3773,Guide to Enterprise IT Architecture  ,Col Perks;Tony Beveridge;,2003/10/31,2003,Springer,9780387951324,English,Springer Professional Computing,,447,
594,"Exploring: Microsoft Access 2013, Comprehensive  ",Mary Anne Poatsy;Cynthia Krebs;Eric Cameron;,2013/06/15,1,Prentice Hall,9780133412208,English,Exploring for Office 2013,,656,
243,Developing a Data Warehouse for the Healthcare Enterprise: Lessons from the Trenches,Bryan P. Bergeron;,2007,1,Healthcare Infromation and Management Systems Soci,9780977790364,English,,,134,
4727,Oracle PeopleSoft Enterprise Financial Management 9.1 Implementation,Ranjeet Yadav;,2011/06/24,,Packt Publishing,9781849681469,English,,,412,
1811,Data Virtualization for Business Intelligence Systems: Revolutionizing Data Integration for Data Warehouses  ,Rick van der Lans;,2012/08/08,1,Morgan Kaufmann,9780123944252,English,The Morgan Kaufmann Series on Business Intelligence,,296,
495,Oracle Utilities Pocket Reference  ),Sanjay Mishra;,2004/11/21,1,O'Reilly Media,9780596008994,English,Pocket Reference (O'Reilly),,128,
665,DB2 for the COBOL Programmer. Part 1: An Introductory Course,Steve Eckols;,1992/02,2nd,Mike Murach & Associates Inc,9780911625592,English,Professional Computer Books (Book 1),,382,
3505,Study Guide for 1Z0-450: Oracle Application Express 4: Developing Web Applications: Oracle Certification Prep,Matthew Morris;,2012/03/09,,CreateSpace Independent Publishing Platform,9781470167998,English,,,102,
811,"Predicting Breast Cancer Survivability Using Data Mining Techniques: Comparing between three modeling tools which are : Artificial neural network, decision trees and logistic regression",Omead Hussain;,2011/11/09,,LAP LAMBERT Academic Publishing,9783846538784,English,,,136,
1529,Data Intensive Storage Services for Cloud Environments,Spyridon V. Gogouvitis;Dimosthenis P. Kyriazis;,2013/04/30,1,IGI Global,9781466639348,English,,,342,
3031,Practical Cassandra: A Developer's Approach  ,Russell Bradberry;Eric Lubow;,2013/12/29,1,Addison-Wesley Professional,9780321933942,English,Addison-Wesley Data & Analytics Series,,208,
332,The Holy Grail of Data Storage Management,Jon William Toigo;,1999/08/26,1,Prentice Hall,9780130130556,English,,,322,
4758,JDBC Pocket Reference,Donald Bales;,2003/01/01,1,O'Reilly Media,9780596004576,English,,,152,
106,The Excel Analyst's Guide to Access,Michael Alexander;,2010/03/19,1,Wiley,9780470567012,English,,,624,
1304,"Advances in Knowledge Discovery and Data Mining: 12th Pacific-Asia Conference, PAKDD 2008 Osaka, Japan, May 20-23, 2008 Proceedings  ",Takashi Washio;Einoshin Suzuki;Kai Ming Ting;,2008/05/08,2008,Springer,9783540681243,English,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 5012),,1102,
3197,Oracle SQL: A Beginner's Tutorial,Djoni Darmawikarta;,2014/05/15,,BrainySoftware,9780980839647,English,A Beginner's Tutorial,,128,
2584,Data Warehousing in Construction Organizations,Salman Azhar;,2008/01/21,,VDM Verlag Dr. Mueller e.K.,9783836435079,English,,,252,
4468,Delivering Business Intelligence with Microsoft SQL Server 2008,Brian Larson;,2008/12/10,2,McGraw-Hill Osborne Media,9780071549448,English,,,792,
3541,Microsoft SQL Server 2014 Business Intelligence Development Beginner's Guide,Reza Rad;,2014/09/02,,CreateSpace Independent Publishing Platform,9781501026522,English,,,350,
789,Decision Support Systems and Data Warehouses,B. Ravindranath;,2009/04/30,,New Age International Pvt Ltd Publishers,9788122414547,English,,,212,
3038,Improving Data Warehouse and Business Information Quality: Methods for Reducing Costs and Increasing Profits,Robert M. Elliot (Editor) Larry P. English;,1999/03/01,,"Wiley, John & Sons, Incorporated",,,,,,
76,"Digital Forensics and Cyber Crime: First International ICST Conference, ICDF2C 2009, Albany, Ny, USA, September 30 - October 2, 2009, Revised Selected ... and Telecommunications Engineering)",Sanjay Goel;,2010/01/13,2010,Springer,9783642115332,English,"Lecture Notes of the Institute for Computer Sciences, Social Informatics and Telecommunications Engineering (Book 31)",,171,
4511,Advanced PowerBuilder 4 Techniques,D. Derrik Deyhimi;David Scott Heath;David Mosley;,1995/05/01,1,Wiley,9780471049890,English,,,864,
4984,Microsoft® Exchange Server 2003 Resource Kit,Bill English;Kay Unkroth;Elizabeth Molony;,2005/04/27,,Microsoft Press,9780735620728,English,Resource Kit,,1408,
4747,Data Mining for Design and Marketing  ,Yukio Ohsawa;Katsutoshi Yada;,2009/01/26,1,Chapman and Hall/CRC,9781420070194,English,Chapman & Hall/CRC Data Mining and Knowledge Discovery Series,,336,
2840,"Database Technologies: Concepts, Methodologies, Tools, and Applications",John Erickson;,2009/02/06,1,Information Science Reference,9781605660585,English,,,2962,
5013,"Business Information Systems: 12th International Conference, BIS 2009, Poznan, Poland, April 27-29, 2009, Proceedings  ",Witold Abramowicz;,2009/04/20,,Springer,9783642011894,English,Lecture Notes in Business Information Processing (Book 21),,265,
3775,Complete Idiot's Guide to XML  ,David Gulbransen;,2000/05/01,,Alpha,9780789723116,English,The Complete Idiot's Guide,,350,
2720,Using SQLite,Jay A. Kreibich;,2010/08/27,1,O'Reilly Media,9780596521189,English,,,530,
2864,"Modern Multivariate Statistical Techniques: Regression, Classification, and Manifold Learning  ",Alan J. Izenman;,2013/03/11,1st ed. 2008. Corr. 2nd printing 2013,Springer,9780387781884,English,Springer Texts in Statistics,,733,
1904,"Artificial Intelligence in Medicine: 11th Conference on Artificial Intelligence in Medicine in Europe, AIME 2007, Amsterdam, The Netherlands, July ... / Lecture Notes in Artificial Intelligence)",Riccardo Bellazzi;Ameen Abu-Hanna;Jim Hunter;,2007/06/29,2007,Springer,9783540735984,English,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 4594),,509,
1775,SQL Server 2012 with PowerShell V3 Cookbook,Santos Donabel;,2012/10/25,,Packt Publishing,9781849686464,English,,,634,
4047,Data warehousing for social networking and human mobility research and detecting real-world events in space and time using feature clustering .,Alec Pawling;,2012/05/04,,"ProQuest, UMI Dissertation Publishing",9781248949924,English,,,142,
4998,Joe Celko's SQL for Smarties: Advanced SQL Programming Third Edition  ,Joe Celko;,2005/08/15,3,Morgan Kaufmann,9780123693792,English,The Morgan Kaufmann Series in Data Management Systems,,840,
3967,Oracle Essentials: Oracle Database 12c,Rick Greenwald;Robert Stackowiak;Jonathan Stern;,2013/09/21,Fifth Edition,O'Reilly Media,9781449343033,English,,,432,
1337,Overview of the PMBOK® Guide: Paving the Way for PMP® Certification,Deasún Ó Conchúir;,2012/08/30,3rd ed. 2012,Springer,9783642318023,English,,,216,
3694,Oracle Database 11g R2: Architecture & Internals,Sideris;,2011/04/15,,Sideris Courseware Corp.,9781936930173,English,,,260,
866,Special Edition Using Microsoft SQL Server 7.0,Stephen Wynkoop;,1999/01/22,,Que,9780789715234,English,Special Edition Using,,792,
3592,PostgreSQL 9.0 Official Documentation - Volume I. the SQL Language,Postgresql Global Development Group;The Postgresql Global Development Group;,2011/03/10,,Fultus Corporation,9781596822467,English,,,424,
5125,Microsoft Office Access  2007 Step by Step  ),Steve Lambert and M Dow Lambert;,2007,,TBS,,,,,,
4646,Beginning PHP and PostgreSQL E-Commerce: From Novice to Professional  ,Cristian Darie;Mihai Bucica;Emilian Balanescu;,2006/12/26,,Apress,9781590596487,English,"Beginning, from Novice to Professional",,640,
2617,Error Control Coding  ,Shu Lin;Daniel J. Costello;,2004/06/07,2,Prentice Hall,9780130426727,English,,,1272,
1464,JDBC¿ API Tutorial and Reference  ,Maydene Fisher;Jon Ellis;Jonathan Bruce;,2003/06/21,3,Addison-Wesley Professional,9780321173843,English,,,1280,
2257,Data Stewardship: An Actionable Guide to Effective Data Management and Data Governance,David Plotkin;,2013/10/10,1,Morgan Kaufmann,9780124103894,English,,,248,
5010,"Computational Linguistics and Intelligent Text Processing: 12th International Conference, CICLing 2011, Tokyo, Japan, February 20-26, 2011. ... Computer Science and General Issues)",Alexander Gelbukh;,2011/02/17,2011,Springer,9783642193996,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 6608),,465,
5193,"SQL Queries Joes 2 Pros: SQL Query Techniques For Microsoft SQL Server 2008, Volume 2  ",Rick A Morelan;Tom Ekberg;Jessica Brown;,2009/12/09,,BookSurge Publishing,9781439253182,English,Sql Exam Prep,,542,
250,Semantic Processing of Legal Texts: Where the Language of Law Meets the Law of Language  ,Enrico Francesconi;Simonetta Montemagni;Wim Peters;,2010/05/06,,Springer,9783642128363,English,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 6036),,249,
4167,Agile Data Warehousing Project Management: Business Intelligence Systems Using Scrum,Ralph Hughes;,2012/10/12,1,Morgan Kaufmann,9780123964632,English,,,366,
3452,SQL: Visual QuickStart Guide  ,Chris Fehily;,2008/06/14,3,Peachpit Press,9780321553577,English,,,496,
522,"Programming ColdFusion MX, 2nd Edition",Rob Brooks-Bilson;,2003/06,2nd,O'Reilly Media,9780596003807,English,,,1000,
1737,The Teradata Database : Introduction and SQL,Brian R Marshall;,1997/09/30,,Education In Parallel,9780966549300,,,,476,
4865,MDX with SSAS 2012 Cookbook,Sherry Li;Tomislav Piasevoli;,2013/08/26,,Packt Publishing,9781849689601,English,,,420,
858,SAS 9.4 SQL Procedure User's Guide,SAS Institute;,2013/07/10,,SAS Institute,9781612905686,English,,,480,
4637,MCTS Self-Paced Training Kit  : Configuring Windows Server 2008 Active Directory      ,Dan Holme;Nelson Ruest;Danielle Ruest;,2011/06/25,2,Microsoft Press,9780735651937,English,Microsoft Press Training Kit,,1040,
1854,"Languages and Compilers for Parallel Computing: 21th International Workshop, LCPC 2008, Edmonton, Canada, July 31 - August 2, 2008, Revised Selected ... Computer Science and General Issues)",José Nelson Amaral;,2008/12/12,2008,Springer,9783540897392,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 5335),,358,
552,Handbook of Statistical Analysis and Data Mining Applications,Gary Miner;Robert Nisbet;John Elder IV;,2009/06/05,1,Academic Press,9780123747655,English,,,864,
756,Developing Clinical Data Warehousing: For Assisting Decision Making,Abubaker Elrazi Ahmed;,2013/02/06,,LAP LAMBERT Academic Publishing,9783659337352,English,,,96,
5089,Developing CGI Applications with Perl,John Deep;Peter Holfelder;,1996/03/08,1,Wiley,9780471141587,English,,,320,
1846,Data Modeling: A Beginner's Guide,Andy Oppel;,2009/12/21,1,McGraw-Hill Osborne Media,9780071623988,English,,,368,
4185,Microsoft SQL Server Reporting Services Recipes: for Designing Expert Reports,Paul Turley;Robert M. Bruckner;,2010/04/05,1,Wrox,9780470563113,English,,,648,
2538,OCP Oracle Database 11g Administration II Exam Guide: Exam 1Z0-053  ,Bob Bryla;,2009/01/09,2,McGraw-Hill Osborne Media,9780071597098,English,Oracle Press,,752,
2026,"Data and Reality: A Timeless Perspective on Perceiving and Managing Information in Our Imprecise World, 3rd Edition",William Kent;Steve Hoberman;,2012/02/20,,"Technics Publications, LLC",9781935504214,English,,,200,
3207,Provenance Data in Social Media  ,Geoffrey Barbier;Zhuo Feng;Pritam Gundecha;,2013/05/30,,Morgan & Claypool Publishers,9781608457830,English,Synthesis Lectures on Data Mining and Knowledge Discovery,,84,
4119,Using Data Mining for Facilitating User Contributions in the Social Semantic Web,Maryam Ramezani;,2013/09/12,,GRIN Verlag,9783656047384,English,,,192,
924,"Architecture of Computing Systems - ARCS 2009: 22nd International Conference, Delft, The Netherlands, March 10-13, 2009, Proceedings  ",Mladen Berekovic;Christian Müller-Schloer;Christian Hochberger;,2009/04/07,,Springer,9783642004537,English,Lecture Notes in Computer Science / Theoretical Computer Science and General Issues (Book 5455),,259,
3877,Study Guide for 1Z0-460: Oracle Linux 6 Implementation Essentials: Oracle Certification Prep,Matthew Morris;,2013/10/04,,CreateSpace Independent Publishing Platform,9781492895602,English,,,176,
2087,Next Generation Datacenters in Financial Services: Driving Extreme Efficiency and Effective Cost Savings  ,Tony Bishop;,2009/07/27,1,Elsevier Science,9780123749567,English,Complete Technology Guides for Financial Services,,312,
383,Information Management: Strategies for Gaining a Competitive Advantage with Data  ,William McKnight;,2013/12/26,1,Morgan Kaufmann,9780124080560,English,The Savvy Manager's Guides,,214,
3878,File Organization for Database Design  ,Gio Wiederhold;,1987/04/01,,Mcgraw-Hill College,9780070701335,English,Mcgraw Hill Computer Science Series,,619,
3123,Microsoft SQL Server 2008 All-in-One Desk Reference For Dummies,Robert D. Schneider;Darril Gibson;,2008/09/29,1,For Dummies,9780470179543,English,,,768,
5035,Pro Apache Hadoop,Sameer Wadkar;Madhu Siddalingaiah;Jason Venner;,2014/09/10,2,Apress,9781430248637,English,,,444,
3474,"Knowledge-Based and Intelligent Information and Engineering Systems: 14th International Conference, KES 2010, Cardiff, UK, September 8-10, 2010, ... / Lecture Notes in Artificial Intelligence)",Rossitza Setchi;Ivan Jordanov;,2010/09/02,2010,Springer,9783642153891,English,Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence (Book 6277),,661,
2145,Strategic Data Warehousing: Achieving Alignment with Business,Neera Bhansali;,2009/07/29,1,Auerbach Publications,9781420083941,English,,,224,
3160,Freemium Economics: Leveraging Analytics and User Segmentation to Drive Revenue  ,Eric Benjamin Seufert;,2014/02/10,1,Morgan Kaufmann,9780124166905,English,The Savvy Manager's Guides,,254,
1771,"Social, Ethical and Policy Implications of Information Technology",Linda L. Brennan;Victoria Johnson;,2003/07/01,,Information Science Publishing,9781591401681,English,,,320,
2606,Relational Theory for Computer Professionals  ,C. J. Date;,2013/05/31,1,O'Reilly Media,9781449369439,English,Theory in Practice,,284,
2741,Clickstream Data Warehousing ,SI WEI GE TE (SweigerMark);,2000/01/01,,,9787505393202,,,,,
4071,Beginning SQL Server 2005 Express for Developers: From Novice to Professional  ,Robin Dewson;,2007/02/07,1,Apress,9781590597200,English,Expert's Voice in .NET,,464,
1769,"Object-Oriented Information Systems: 8th International Conference, OOIS 2002, Montpellier, France, September 2-5, 2002, Proceedings  ",Zohra Bellahsene;Dilip Patel;Colette Rolland;,2002/08/21,,Springer,9783540440871,English,Lecture Notes in Computer Science (Book 2425),,550,
4911,Conducting the Oracle Job Interview: IT Manager Guide for Oracle Job Interviews with Oracle Interview Questions  ,Mike Ault;Donald Burleson;,2003/08/01,,Rampant Techpress,9780972751315,English,IT Job Interview series,,144,
